,name,pha_prediction
60476,Asteroid 563301,0
60477,Asteroid 221225,0
60478,Asteroid 151268,0
60479,Asteroid 420360,0
60480,Asteroid 201136,0
60481,Asteroid 538457,0
60482,Asteroid 212178,0
60483,Asteroid 31449,0
60484,Asteroid 816805,0
60485,Asteroid 778357,0
60486,Asteroid 830182,0
60487,Asteroid 545614,0
60488,Asteroid 190196,0
60489,Asteroid 650213,0
60490,Asteroid 322253,0
60491,Asteroid 521458,0
60492,Asteroid 512810,0
60493,Asteroid 600280,0
60494,Asteroid 801384,0
60495,Asteroid 893,0
60496,Asteroid 195199,0
60497,Asteroid 153613,0
60498,Asteroid 338704,0
60499,Asteroid 21862,0
60500,Asteroid 726537,0
60501,Asteroid 741673,0
60502,Asteroid 542834,0
60503,Asteroid 312944,0
60504,Asteroid 137797,0
60505,Asteroid 68240,0
60506,Asteroid 21774,0
60507,Asteroid 283991,0
60508,Asteroid 780846,0
60509,Asteroid 615135,0
60510,Asteroid 174208,0
60511,Asteroid 216052,0
60512,Asteroid 470557,0
60513,Asteroid 743668,0
60514,Asteroid 592853,0
60515,Asteroid 802582,0
60516,Asteroid 580476,0
60517,Asteroid 381567,0
60518,Asteroid 130054,0
60519,Asteroid 248762,0
60520,Asteroid 615525,0
60521,Asteroid 543496,0
60522,Asteroid 87493,0
60523,Asteroid 82937,0
60524,Asteroid 457654,0
60525,Asteroid 147705,0
60526,Asteroid 664275,0
60527,Asteroid 77582,0
60528,Asteroid 365678,0
60529,Asteroid 87111,0
60530,Asteroid 621090,0
60531,Asteroid 121265,0
60532,Asteroid 368362,0
60533,Asteroid 163583,0
60534,Asteroid 232513,0
60535,Asteroid 337491,0
60536,Asteroid 176141,0
60537,Asteroid 475744,0
60538,Asteroid 478507,0
60539,Asteroid 609139,0
60540,Asteroid 448505,0
60541,Asteroid 491709,0
60542,Asteroid 534973,0
60543,Asteroid 621619,0
60544,Asteroid 269144,0
60545,Asteroid 129810,0
60546,Asteroid 124568,0
60547,Asteroid 792388,0
60548,Asteroid 77626,0
60549,Asteroid 82356,0
60550,Asteroid 640296,0
60551,Asteroid 214623,0
60552,Asteroid 750842,0
60553,Asteroid 224897,0
60554,Asteroid 441520,0
60555,Asteroid 115388,0
60556,Asteroid 189534,0
60557,Asteroid 679758,0
60558,Asteroid 613601,0
60559,Asteroid 210455,0
60560,Asteroid 677016,0
60561,Asteroid 259908,0
60562,Asteroid 112399,0
60563,Asteroid 551735,0
60564,Asteroid 462446,0
60565,Asteroid 154896,0
60566,Asteroid 520496,0
60567,Asteroid 702325,0
60568,Asteroid 499782,0
60569,Asteroid 220982,0
60570,Asteroid 685081,0
60571,Asteroid 31262,0
60572,Asteroid 492382,0
60573,Asteroid 158509,0
60574,Asteroid 233161,0
60575,Asteroid 240431,0
60576,Asteroid 114304,0
60577,Asteroid 98463,0
60578,Asteroid 62912,0
60579,Asteroid 518376,0
60580,Asteroid 293884,0
60581,Asteroid 792007,0
60582,Asteroid 200710,0
60583,Asteroid 20209,0
60584,Asteroid 304081,0
60585,Asteroid 684679,0
60586,Asteroid 601261,0
60587,Asteroid 230459,0
60588,Asteroid 770976,0
60589,Asteroid 227913,0
60590,Asteroid 129492,0
60591,Asteroid 122383,0
60592,Asteroid 172735,0
60593,Asteroid 203528,0
60594,Asteroid 698167,0
60595,Asteroid 78902,0
60596,Asteroid 819691,0
60597,Asteroid 109934,0
60598,Asteroid 280796,0
60599,Asteroid 14640,0
60600,Asteroid 235211,0
60601,Asteroid 632692,0
60602,Asteroid 90066,0
60603,Asteroid 611701,0
60604,Asteroid 260635,0
60605,Asteroid 416752,0
60606,Asteroid 517293,0
60607,Asteroid 655347,0
60608,Asteroid 653379,0
60609,Asteroid 88172,0
60610,Asteroid 601111,0
60611,Asteroid 353015,0
60612,Asteroid 316541,0
60613,Asteroid 356303,0
60614,Asteroid 207498,0
60615,Asteroid 318072,0
60616,Asteroid 606321,0
60617,Asteroid 825804,0
60618,Asteroid 622396,0
60619,Asteroid 61144,0
60620,Asteroid 714563,0
60621,Asteroid 90185,0
60622,Asteroid 314646,0
60623,Asteroid 144566,0
60624,Asteroid 84525,0
60625,Asteroid 148580,0
60626,Asteroid 315531,0
60627,Asteroid 383425,0
60628,Asteroid 560334,0
60629,Asteroid 412456,0
60630,Asteroid 828732,0
60631,Asteroid 632103,0
60632,Asteroid 519230,0
60633,Asteroid 762411,0
60634,Asteroid 694231,0
60635,Asteroid 693769,0
60636,Asteroid 235119,0
60637,Asteroid 498478,0
60638,Asteroid 307636,0
60639,Asteroid 5877,0
60640,Asteroid 635910,0
60641,Asteroid 707314,0
60642,Asteroid 635050,0
60643,Asteroid 481495,0
60644,Asteroid 562958,0
60645,Asteroid 201249,0
60646,Asteroid 832225,0
60647,Asteroid 307552,0
60648,Asteroid 292187,0
60649,Asteroid 94225,0
60650,Asteroid 136489,0
60651,Asteroid 807344,0
60652,Asteroid 513577,0
60653,Asteroid 297868,0
60654,Asteroid 423685,0
60655,Asteroid 589178,0
60656,Asteroid 727237,0
60657,Asteroid 261722,0
60658,Asteroid 473654,0
60659,Asteroid 350276,0
60660,Asteroid 809989,0
60661,Asteroid 393780,0
60662,Asteroid 695093,0
60663,Asteroid 402244,0
60664,Asteroid 258819,0
60665,Asteroid 390587,0
60666,Asteroid 280095,0
60667,Asteroid 542596,0
60668,Asteroid 627858,0
60669,Asteroid 313980,0
60670,Asteroid 193251,0
60671,Asteroid 575974,0
60672,Asteroid 279152,0
60673,Asteroid 27805,0
60674,Asteroid 37988,0
60675,Asteroid 439758,0
60676,Asteroid 478759,0
60677,Asteroid 297366,0
60678,Asteroid 144602,0
60679,Asteroid 779704,0
60680,Asteroid 419413,0
60681,Asteroid 403899,0
60682,Asteroid 605321,0
60683,Asteroid 607639,0
60684,Asteroid 724764,0
60685,Asteroid 831250,0
60686,Asteroid 81975,0
60687,Asteroid 510436,0
60688,Asteroid 742129,0
60689,Asteroid 742003,0
60690,Asteroid 472908,0
60691,Asteroid 192603,0
60692,Asteroid 24442,0
60693,Asteroid 804760,0
60694,Asteroid 307812,0
60695,Asteroid 409311,0
60696,Asteroid 631863,0
60697,Asteroid 641059,0
60698,Asteroid 470569,0
60699,Asteroid 215379,0
60700,Asteroid 487450,0
60701,Asteroid 422232,0
60702,Asteroid 100590,0
60703,Asteroid 414206,0
60704,Asteroid 413912,0
60705,Asteroid 89431,0
60706,Asteroid 717897,0
60707,Asteroid 746626,0
60708,Asteroid 233711,0
60709,Asteroid 443114,0
60710,Asteroid 287410,0
60711,Asteroid 300801,0
60712,Asteroid 252453,0
60713,Asteroid 376879,0
60714,Asteroid 455646,0
60715,Asteroid 548066,0
60716,Asteroid 159427,0
60717,Asteroid 819217,0
60718,Asteroid 421868,0
60719,Asteroid 540129,0
60720,Asteroid 756233,0
60721,Asteroid 439513,0
60722,Asteroid 402490,0
60723,Asteroid 824814,0
60724,Asteroid 463984,0
60725,Asteroid 427876,0
60726,Asteroid 220001,0
60727,Asteroid 359722,0
60728,Asteroid 402650,0
60729,Asteroid 461045,0
60730,Asteroid 52622,0
60731,Asteroid 531670,0
60732,Asteroid 330543,0
60733,Asteroid 315744,0
60734,Asteroid 129131,0
60735,Asteroid 474028,0
60736,Asteroid 267790,0
60737,Asteroid 396740,0
60738,Asteroid 685603,0
60739,Asteroid 144819,0
60740,Asteroid 457284,0
60741,Asteroid 344476,0
60742,Asteroid 551301,0
60743,Asteroid 787916,0
60744,Asteroid 478447,0
60745,Asteroid 835200,0
60746,Asteroid 649208,0
60747,Asteroid 607283,0
60748,Asteroid 471753,0
60749,Asteroid 762746,0
60750,Asteroid 689218,0
60751,Asteroid 752094,0
60752,Asteroid 91547,0
60753,Asteroid 623915,0
60754,Asteroid 575349,0
60755,Asteroid 361043,0
60756,Asteroid 387703,0
60757,Asteroid 507536,0
60758,Asteroid 592049,0
60759,Asteroid 815274,0
60760,Asteroid 143639,0
60761,Asteroid 470228,0
60762,Asteroid 74573,0
60763,Asteroid 320101,0
60764,Asteroid 355099,0
60765,Asteroid 449708,0
60766,Asteroid 605822,0
60767,Asteroid 145479,0
60768,Asteroid 447887,0
60769,Asteroid 108074,0
60770,Asteroid 209411,0
60771,Asteroid 505883,0
60772,Asteroid 34065,0
60773,Asteroid 533980,0
60774,Asteroid 292863,0
60775,Asteroid 441236,0
60776,Asteroid 654723,0
60777,Asteroid 181780,0
60778,Asteroid 466455,0
60779,Asteroid 792980,0
60780,Asteroid 256423,0
60781,Asteroid 125628,0
60782,Asteroid 788874,0
60783,Asteroid 343119,0
60784,Asteroid 378699,0
60785,Asteroid 810253,0
60786,Asteroid 531115,0
60787,Asteroid 400986,0
60788,Asteroid 384088,0
60789,Asteroid 401349,0
60790,Asteroid 185345,0
60791,Asteroid 249469,0
60792,Asteroid 241933,0
60793,Asteroid 203097,0
60794,Asteroid 615564,0
60795,Asteroid 140102,0
60796,Asteroid 208234,0
60797,Asteroid 40206,0
60798,Asteroid 163508,0
60799,Asteroid 523821,0
60800,Asteroid 130681,0
60801,Asteroid 121041,0
60802,Asteroid 72331,0
60803,Asteroid 71148,0
60804,Asteroid 192131,0
60805,Asteroid 625602,0
60806,Asteroid 721916,0
60807,Asteroid 584301,0
60808,Asteroid 676754,0
60809,Asteroid 127484,0
60810,Asteroid 4970,0
60811,Asteroid 136666,0
60812,Asteroid 795927,0
60813,Asteroid 567203,0
60814,Asteroid 599928,0
60815,Asteroid 608024,0
60816,Asteroid 271672,0
60817,Asteroid 48615,0
60818,Asteroid 183609,0
60819,Asteroid 87710,0
60820,Asteroid 719378,0
60821,Asteroid 822973,0
60822,Asteroid 701247,0
60823,Asteroid 84186,0
60824,Asteroid 576421,0
60825,Asteroid 563744,0
60826,Asteroid 558091,0
60827,Asteroid 597694,0
60828,Asteroid 179090,0
60829,Asteroid 462072,0
60830,Asteroid 787309,0
60831,Asteroid 274797,0
60832,Asteroid 594140,0
60833,Asteroid 133368,0
60834,Asteroid 770983,0
60835,Asteroid 631100,0
60836,Asteroid 591350,0
60837,Asteroid 262687,0
60838,Asteroid 54542,0
60839,Asteroid 10411,0
60840,Asteroid 399702,0
60841,Asteroid 357181,0
60842,Asteroid 603618,0
60843,Asteroid 174947,0
60844,Asteroid 385844,0
60845,Asteroid 10264,0
60846,Asteroid 42257,0
60847,Asteroid 137126,0
60848,Asteroid 265325,0
60849,Asteroid 358688,0
60850,Asteroid 20386,0
60851,Asteroid 701510,0
60852,Asteroid 621782,0
60853,Asteroid 833903,0
60854,Asteroid 465855,0
60855,Asteroid 658954,0
60856,Asteroid 177623,0
60857,Asteroid 296950,0
60858,Asteroid 425831,0
60859,Asteroid 18543,0
60860,Asteroid 292452,0
60861,Asteroid 336900,0
60862,Asteroid 9085,0
60863,Asteroid 494826,0
60864,Asteroid 604622,0
60865,Asteroid 299650,0
60866,Asteroid 369348,0
60867,Asteroid 62210,0
60868,Asteroid 294604,0
60869,Asteroid 643959,0
60870,Asteroid 573602,0
60871,Asteroid 119420,0
60872,Asteroid 771989,0
60873,Asteroid 83441,0
60874,Asteroid 637771,0
60875,Asteroid 99589,0
60876,Asteroid 817492,0
60877,Asteroid 489532,0
60878,Asteroid 813342,0
60879,Asteroid 7364,0
60880,Asteroid 244167,0
60881,Asteroid 767368,0
60882,Asteroid 593679,0
60883,Asteroid 448575,0
60884,Asteroid 779531,0
60885,Asteroid 598144,0
60886,Asteroid 105238,0
60887,Asteroid 689044,0
60888,Asteroid 61502,0
60889,Asteroid 563203,0
60890,Asteroid 109062,0
60891,Asteroid 108964,0
60892,Asteroid 775582,0
60893,Asteroid 231267,0
60894,Asteroid 782865,0
60895,Asteroid 219412,0
60896,Asteroid 184934,0
60897,Asteroid 293713,0
60898,Asteroid 326298,0
60899,Asteroid 82088,0
60900,Asteroid 793789,0
60901,Asteroid 587344,0
60902,Asteroid 444432,0
60903,Asteroid 339337,0
60904,Asteroid 779539,0
60905,Asteroid 459877,0
60906,Asteroid 654975,0
60907,Asteroid 774151,0
60908,Asteroid 481061,0
60909,Asteroid 152596,0
60910,Asteroid 537879,0
60911,Asteroid 601386,0
60912,Asteroid 575164,0
60913,Asteroid 361144,0
60914,Asteroid 787695,0
60915,Asteroid 206158,0
60916,Asteroid 807264,0
60917,Asteroid 683289,0
60918,Asteroid 421912,0
60919,Asteroid 456703,0
60920,Asteroid 610653,0
60921,Asteroid 212010,0
60922,Asteroid 553112,0
60923,Asteroid 672137,0
60924,Asteroid 213390,0
60925,Asteroid 755177,0
60926,Asteroid 768456,0
60927,Asteroid 470967,0
60928,Asteroid 536604,0
60929,Asteroid 51297,0
60930,Asteroid 510846,0
60931,Asteroid 432129,0
60932,Asteroid 344671,0
60933,Asteroid 90104,0
60934,Asteroid 715874,0
60935,Asteroid 501605,0
60936,Asteroid 424197,0
60937,Asteroid 263864,0
60938,Asteroid 319273,0
60939,Asteroid 513760,0
60940,Asteroid 117697,0
60941,Asteroid 605436,0
60942,Asteroid 366458,0
60943,Asteroid 43468,0
60944,Asteroid 782624,0
60945,Asteroid 146095,0
60946,Asteroid 833592,0
60947,Asteroid 320303,0
60948,Asteroid 154575,0
60949,Asteroid 526150,0
60950,Asteroid 630829,0
60951,Asteroid 311033,0
60952,Asteroid 324652,0
60953,Asteroid 607363,0
60954,Asteroid 665768,0
60955,Asteroid 612357,0
60956,Asteroid 753514,0
60957,Asteroid 162428,0
60958,Asteroid 814394,0
60959,Asteroid 246593,0
60960,Asteroid 644,0
60961,Asteroid 766841,0
60962,Asteroid 594632,0
60963,Asteroid 659548,0
60964,Asteroid 716028,0
60965,Asteroid 831327,0
60966,Asteroid 726506,0
60967,Asteroid 741820,0
60968,Asteroid 736177,0
60969,Asteroid 647606,0
60970,Asteroid 481635,0
60971,Asteroid 579248,0
60972,Asteroid 73289,0
60973,Asteroid 395696,0
60974,Asteroid 814166,0
60975,Asteroid 498548,0
60976,Asteroid 446264,0
60977,Asteroid 133226,0
60978,Asteroid 145077,0
60979,Asteroid 232364,0
60980,Asteroid 306411,0
60981,Asteroid 515833,0
60982,Asteroid 265937,0
60983,Asteroid 120268,0
60984,Asteroid 129825,0
60985,Asteroid 166071,0
60986,Asteroid 326651,0
60987,Asteroid 13101,0
60988,Asteroid 373089,0
60989,Asteroid 407559,0
60990,Asteroid 531869,0
60991,Asteroid 703606,0
60992,Asteroid 295934,0
60993,Asteroid 151869,0
60994,Asteroid 179509,0
60995,Asteroid 323865,0
60996,Asteroid 129397,0
60997,Asteroid 614071,0
60998,Asteroid 589448,0
60999,Asteroid 168792,0
61000,Asteroid 451129,0
61001,Asteroid 502141,0
61002,Asteroid 337133,0
61003,Asteroid 116907,0
61004,Asteroid 399604,0
61005,Asteroid 629735,0
61006,Asteroid 289824,0
61007,Asteroid 648350,0
61008,Asteroid 696384,0
61009,Asteroid 708758,0
61010,Asteroid 695218,0
61011,Asteroid 314975,0
61012,Asteroid 725236,0
61013,Asteroid 366774,0
61014,Asteroid 32465,0
61015,Asteroid 209574,0
61016,Asteroid 160920,0
61017,Asteroid 71945,0
61018,Asteroid 7008,0
61019,Asteroid 286317,0
61020,Asteroid 581173,0
61021,Asteroid 654358,0
61022,Asteroid 558661,0
61023,Asteroid 211749,0
61024,Asteroid 98461,0
61025,Asteroid 373297,0
61026,Asteroid 103645,0
61027,Asteroid 627365,0
61028,Asteroid 641850,0
61029,Asteroid 835276,0
61030,Asteroid 354287,0
61031,Asteroid 797163,0
61032,Asteroid 305216,0
61033,Asteroid 479115,0
61034,Asteroid 808894,0
61035,Asteroid 710361,0
61036,Asteroid 315753,0
61037,Asteroid 320164,0
61038,Asteroid 203706,0
61039,Asteroid 807059,0
61040,Asteroid 114480,0
61041,Asteroid 799390,0
61042,Asteroid 60412,0
61043,Asteroid 723184,0
61044,Asteroid 675859,0
61045,Asteroid 587871,0
61046,Asteroid 763989,0
61047,Asteroid 295746,0
61048,Asteroid 36125,0
61049,Asteroid 688529,0
61050,Asteroid 448362,0
61051,Asteroid 824018,0
61052,Asteroid 145206,0
61053,Asteroid 429280,0
61054,Asteroid 627062,0
61055,Asteroid 494607,0
61056,Asteroid 150719,0
61057,Asteroid 632489,0
61058,Asteroid 728681,0
61059,Asteroid 632246,0
61060,Asteroid 715809,0
61061,Asteroid 199104,0
61062,Asteroid 509534,0
61063,Asteroid 429963,0
61064,Asteroid 694508,0
61065,Asteroid 781170,0
61066,Asteroid 632453,0
61067,Asteroid 270895,0
61068,Asteroid 127137,0
61069,Asteroid 405863,0
61070,Asteroid 619939,0
61071,Asteroid 305929,0
61072,Asteroid 443263,0
61073,Asteroid 475775,0
61074,Asteroid 196941,0
61075,Asteroid 185668,0
61076,Asteroid 74672,0
61077,Asteroid 54581,0
61078,Asteroid 730409,0
61079,Asteroid 204307,0
61080,Asteroid 411837,0
61081,Asteroid 594129,0
61082,Asteroid 397363,0
61083,Asteroid 109919,0
61084,Asteroid 122416,0
61085,Asteroid 204434,0
61086,Asteroid 438808,0
61087,Asteroid 267770,0
61088,Asteroid 748186,0
61089,Asteroid 834986,0
61090,Asteroid 450295,0
61091,Asteroid 198813,0
61092,Asteroid 268051,0
61093,Asteroid 624404,0
61094,Asteroid 93106,0
61095,Asteroid 554467,0
61096,Asteroid 329814,0
61097,Asteroid 114694,0
61098,Asteroid 615833,0
61099,Asteroid 555089,0
61100,Asteroid 30874,0
61101,Asteroid 641509,0
61102,Asteroid 572031,0
61103,Asteroid 88632,0
61104,Asteroid 748340,0
61105,Asteroid 71572,0
61106,Asteroid 768555,0
61107,Asteroid 202683,0
61108,Asteroid 95041,0
61109,Asteroid 769568,0
61110,Asteroid 118842,0
61111,Asteroid 280838,0
61112,Asteroid 129910,0
61113,Asteroid 606240,0
61114,Asteroid 548964,0
61115,Asteroid 641971,0
61116,Asteroid 536248,0
61117,Asteroid 126524,0
61118,Asteroid 441058,0
61119,Asteroid 448324,0
61120,Asteroid 27930,0
61121,Asteroid 771560,0
61122,Asteroid 632413,0
61123,Asteroid 453880,0
61124,Asteroid 549413,0
61125,Asteroid 543647,0
61126,Asteroid 517565,0
61127,Asteroid 253168,0
61128,Asteroid 34606,0
61129,Asteroid 711623,0
61130,Asteroid 139416,0
61131,Asteroid 38157,0
61132,Asteroid 677785,0
61133,Asteroid 107770,0
61134,Asteroid 188682,0
61135,Asteroid 791139,0
61136,Asteroid 85354,0
61137,Asteroid 288045,0
61138,Asteroid 356633,0
61139,Asteroid 566508,0
61140,Asteroid 49565,0
61141,Asteroid 510685,0
61142,Asteroid 436708,0
61143,Asteroid 323964,0
61144,Asteroid 286280,0
61145,Asteroid 252786,0
61146,Asteroid 483462,0
61147,Asteroid 568687,0
61148,Asteroid 579880,0
61149,Asteroid 10979,0
61150,Asteroid 403870,0
61151,Asteroid 280378,0
61152,Asteroid 197041,0
61153,Asteroid 452103,0
61154,Asteroid 60709,0
61155,Asteroid 648754,0
61156,Asteroid 670892,0
61157,Asteroid 337617,0
61158,Asteroid 123454,0
61159,Asteroid 731180,0
61160,Asteroid 174635,0
61161,Asteroid 390760,0
61162,Asteroid 754422,0
61163,Asteroid 765978,0
61164,Asteroid 355567,0
61165,Asteroid 830230,0
61166,Asteroid 251214,0
61167,Asteroid 8005,0
61168,Asteroid 542102,0
61169,Asteroid 298102,0
61170,Asteroid 144140,0
61171,Asteroid 598665,0
61172,Asteroid 224078,0
61173,Asteroid 614410,0
61174,Asteroid 617577,0
61175,Asteroid 712231,0
61176,Asteroid 834248,0
61177,Asteroid 86952,0
61178,Asteroid 643539,0
61179,Asteroid 525132,0
61180,Asteroid 288115,0
61181,Asteroid 447351,0
61182,Asteroid 225059,0
61183,Asteroid 164403,0
61184,Asteroid 75256,0
61185,Asteroid 715980,0
61186,Asteroid 633395,0
61187,Asteroid 390645,0
61188,Asteroid 476594,0
61189,Asteroid 396205,0
61190,Asteroid 821372,0
61191,Asteroid 180119,0
61192,Asteroid 494410,0
61193,Asteroid 29802,0
61194,Asteroid 458356,0
61195,Asteroid 769164,0
61196,Asteroid 195752,0
61197,Asteroid 717237,0
61198,Asteroid 231187,0
61199,Asteroid 462160,0
61200,Asteroid 500563,0
61201,Asteroid 227063,0
61202,Asteroid 209798,0
61203,Asteroid 666391,0
61204,Asteroid 73296,0
61205,Asteroid 137806,0
61206,Asteroid 807642,0
61207,Asteroid 435820,0
61208,Asteroid 218068,0
61209,Asteroid 201204,0
61210,Asteroid 227193,0
61211,Asteroid 448848,0
61212,Asteroid 2568,0
61213,Asteroid 829618,0
61214,Asteroid 207509,0
61215,Asteroid 815775,0
61216,Asteroid 173299,0
61217,Asteroid 201287,0
61218,Asteroid 228933,0
61219,Asteroid 649794,0
61220,Asteroid 465206,0
61221,Asteroid 798615,0
61222,Asteroid 67746,0
61223,Asteroid 803814,0
61224,Asteroid 309113,0
61225,Asteroid 140359,0
61226,Asteroid 105571,0
61227,Asteroid 643411,0
61228,Asteroid 698743,0
61229,Asteroid 437850,0
61230,Asteroid 246748,0
61231,Asteroid 288658,0
61232,Asteroid 154914,0
61233,Asteroid 670261,0
61234,Asteroid 747691,0
61235,Asteroid 69960,0
61236,Asteroid 335771,0
61237,Asteroid 688833,0
61238,Asteroid 463724,0
61239,Asteroid 514871,0
61240,Asteroid 494864,0
61241,Asteroid 260190,0
61242,Asteroid 38132,0
61243,Asteroid 517150,0
61244,Asteroid 355915,0
61245,Asteroid 268192,0
61246,Asteroid 323995,0
61247,Asteroid 24666,0
61248,Asteroid 651276,0
61249,Asteroid 553078,0
61250,Asteroid 56471,0
61251,Asteroid 813532,0
61252,Asteroid 60064,0
61253,Asteroid 176683,0
61254,Asteroid 398039,0
61255,Asteroid 314756,0
61256,Asteroid 28679,0
61257,Asteroid 746035,0
61258,Asteroid 362214,0
61259,Asteroid 489156,0
61260,Asteroid 553318,0
61261,Asteroid 14230,0
61262,Asteroid 157827,0
61263,Asteroid 311352,0
61264,Asteroid 382446,0
61265,Asteroid 652989,0
61266,Asteroid 614635,0
61267,Asteroid 512948,0
61268,Asteroid 265072,0
61269,Asteroid 575846,0
61270,Asteroid 617689,0
61271,Asteroid 617730,0
61272,Asteroid 231297,0
61273,Asteroid 68927,0
61274,Asteroid 433561,0
61275,Asteroid 439017,0
61276,Asteroid 498260,0
61277,Asteroid 476806,0
61278,Asteroid 336916,0
61279,Asteroid 236337,0
61280,Asteroid 748861,0
61281,Asteroid 671947,0
61282,Asteroid 700718,0
61283,Asteroid 309011,0
61284,Asteroid 66988,0
61285,Asteroid 209617,0
61286,Asteroid 260632,0
61287,Asteroid 835227,0
61288,Asteroid 393840,0
61289,Asteroid 320503,0
61290,Asteroid 26839,0
61291,Asteroid 98448,0
61292,Asteroid 730612,0
61293,Asteroid 403291,0
61294,Asteroid 289929,0
61295,Asteroid 821165,0
61296,Asteroid 810004,0
61297,Asteroid 823322,0
61298,Asteroid 796281,0
61299,Asteroid 593566,0
61300,Asteroid 477920,0
61301,Asteroid 2863,0
61302,Asteroid 250625,0
61303,Asteroid 129813,0
61304,Asteroid 318345,0
61305,Asteroid 425629,0
61306,Asteroid 4914,0
61307,Asteroid 635804,0
61308,Asteroid 640333,0
61309,Asteroid 692352,0
61310,Asteroid 12218,0
61311,Asteroid 438546,0
61312,Asteroid 545293,0
61313,Asteroid 14729,0
61314,Asteroid 554949,0
61315,Asteroid 272250,0
61316,Asteroid 284867,0
61317,Asteroid 699125,0
61318,Asteroid 539148,0
61319,Asteroid 735,0
61320,Asteroid 309185,0
61321,Asteroid 573219,0
61322,Asteroid 765701,0
61323,Asteroid 465436,0
61324,Asteroid 424398,0
61325,Asteroid 828965,0
61326,Asteroid 767786,0
61327,Asteroid 394933,0
61328,Asteroid 680217,0
61329,Asteroid 409721,0
61330,Asteroid 445766,0
61331,Asteroid 19668,0
61332,Asteroid 312011,0
61333,Asteroid 165697,0
61334,Asteroid 622094,0
61335,Asteroid 267424,0
61336,Asteroid 417354,0
61337,Asteroid 25446,0
61338,Asteroid 592163,0
61339,Asteroid 829838,0
61340,Asteroid 421831,0
61341,Asteroid 562928,0
61342,Asteroid 359053,0
61343,Asteroid 687674,0
61344,Asteroid 546056,0
61345,Asteroid 577777,0
61346,Asteroid 261971,0
61347,Asteroid 193173,0
61348,Asteroid 97483,0
61349,Asteroid 173255,0
61350,Asteroid 408424,0
61351,Asteroid 237316,0
61352,Asteroid 395472,0
61353,Asteroid 693256,0
61354,Asteroid 512913,0
61355,Asteroid 756726,0
61356,Asteroid 666057,0
61357,Asteroid 81582,0
61358,Asteroid 117629,0
61359,Asteroid 161758,0
61360,Asteroid 435236,0
61361,Asteroid 596182,0
61362,Asteroid 833022,0
61363,Asteroid 403085,0
61364,Asteroid 63468,0
61365,Asteroid 44655,0
61366,Asteroid 427231,0
61367,Asteroid 33461,0
61368,Asteroid 34906,0
61369,Asteroid 765173,0
61370,Asteroid 771658,0
61371,Asteroid 344569,0
61372,Asteroid 572179,0
61373,Asteroid 665969,0
61374,Asteroid 703214,0
61375,Asteroid 364877,0
61376,Asteroid 342633,0
61377,Asteroid 227576,0
61378,Asteroid 782130,0
61379,Asteroid 433676,0
61380,Asteroid 176520,0
61381,Asteroid 244726,0
61382,Asteroid 652882,0
61383,Asteroid 39039,0
61384,Asteroid 302313,0
61385,Asteroid 662674,0
61386,Asteroid 459111,0
61387,Asteroid 408619,0
61388,Asteroid 394331,0
61389,Asteroid 386431,0
61390,Asteroid 566427,0
61391,Asteroid 163143,0
61392,Asteroid 777118,0
61393,Asteroid 787634,0
61394,Asteroid 828294,0
61395,Asteroid 64871,0
61396,Asteroid 249985,0
61397,Asteroid 168447,0
61398,Asteroid 596664,0
61399,Asteroid 123711,0
61400,Asteroid 337000,0
61401,Asteroid 376541,0
61402,Asteroid 697670,0
61403,Asteroid 807148,0
61404,Asteroid 549195,0
61405,Asteroid 696521,0
61406,Asteroid 572439,0
61407,Asteroid 705639,0
61408,Asteroid 494092,0
61409,Asteroid 93632,0
61410,Asteroid 560993,0
61411,Asteroid 115639,0
61412,Asteroid 260773,0
61413,Asteroid 72317,0
61414,Asteroid 522072,0
61415,Asteroid 825478,0
61416,Asteroid 656823,0
61417,Asteroid 809613,0
61418,Asteroid 665330,0
61419,Asteroid 391338,0
61420,Asteroid 503677,0
61421,Asteroid 164266,0
61422,Asteroid 380915,0
61423,Asteroid 494230,0
61424,Asteroid 493777,0
61425,Asteroid 155048,0
61426,Asteroid 33177,0
61427,Asteroid 290518,0
61428,Asteroid 205131,0
61429,Asteroid 670073,0
61430,Asteroid 838952,0
61431,Asteroid 831794,0
61432,Asteroid 78678,0
61433,Asteroid 134203,0
61434,Asteroid 562286,0
61435,Asteroid 96864,0
61436,Asteroid 3243,0
61437,Asteroid 186253,0
61438,Asteroid 19499,0
61439,Asteroid 304414,0
61440,Asteroid 249653,0
61441,Asteroid 651383,0
61442,Asteroid 207585,0
61443,Asteroid 591254,0
61444,Asteroid 427130,0
61445,Asteroid 34473,0
61446,Asteroid 230164,0
61447,Asteroid 319449,0
61448,Asteroid 310108,0
61449,Asteroid 590722,0
61450,Asteroid 379507,0
61451,Asteroid 295350,0
61452,Asteroid 486670,0
61453,Asteroid 362234,0
61454,Asteroid 752264,0
61455,Asteroid 702178,0
61456,Asteroid 634401,0
61457,Asteroid 78266,0
61458,Asteroid 22441,0
61459,Asteroid 809935,0
61460,Asteroid 326188,0
61461,Asteroid 242638,0
61462,Asteroid 394140,0
61463,Asteroid 636014,0
61464,Asteroid 410450,0
61465,Asteroid 404006,0
61466,Asteroid 817937,0
61467,Asteroid 296500,0
61468,Asteroid 441402,0
61469,Asteroid 328291,0
61470,Asteroid 735871,0
61471,Asteroid 310245,0
61472,Asteroid 615609,0
61473,Asteroid 558822,0
61474,Asteroid 560804,0
